Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Group,Size,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Medium,29,12,0,Trash - Soft Plastic (Other),0-5,0,2,2,1,676d3e27399de246bcffba03
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Shallow,29,12,0,Drupella,0-5,4,0,4,1,676d3e27399de246bcffba08
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Shallow,29,12,0,Coralliophila,0-5,0,30,30,1,676d3e27399de246bcffba08
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Shallow,29,12,0,Trash - Textiles and Bags,50-60,1,0,1,1,676d3e27399de246bcffba08
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Shallow,29,12,0,Trash - Soft Plastic (Other),20-30,0,1,1,1,676d3e27399de246bcffba08
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,2,Shallow,29,12,0,Trash - Soft Plastic (Other),20-30,0,1,1,1,676d3e27399de246bcffba08
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Medium,29,12,0,Drupella,0-5,9,0,9,1,676d3e27399de246bcffba0e
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Medium,29,12,0,Coralliophila,0-5,0,7,7,1,676d3e27399de246bcffba0e
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Medium,29,12,0,Trash - Textiles and Bags,30-40,1,0,1,1,676d3e27399de246bcffba0e
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Medium,29,12,0,Trash - Soft Plastic (Other),30-40,0,1,1,1,676d3e27399de246bcffba0e
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Drupella,0-5,18,0,18,1,676d3e27399de246bcffba13
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Drupella,0-5,18,0,18,1,676d3e27399de246bcffba13
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Trash - Textiles and Bags,20-30,5,0,5,1,676d3e27399de246bcffba13
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Trash - Soft Plastic (Other),10-20,0,1,1,1,676d3e27399de246bcffba13
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Trash - Textiles and Bags,20-30,5,0,5,1,676d3e27399de246bcffba13
Kiri Simons,Kiri Simons,2023-06-20 00:00:00,Salag MPA,1,Shallow,29,12,0,Trash - Soft Plastic (Other),10-20,0,1,1,1,676d3e27399de246bcffba13
Charlotte Court,Charlotte Court,2023-06-20 00:00:00,Salag MPA,1,Deep,29,14,0,Drupella,0-5,26,0,26,1,676d3e27399de246bcffba33
Charlotte Court,Charlotte Court,2023-06-20 00:00:00,Salag MPA,1,Deep,29,14,0,Coralliophila,0-5,16,0,16,1,676d3e27399de246bcffba33
Charlotte Court,Charlotte Court,2023-06-20 00:00:00,Salag MPA,1,Deep,29,14,0,Trash - Soft Plastic Drinking Bag,10-20,1,0,1,1,676d3e27399de246bcffba33
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Coralliophila,0-5,23,0,23,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Textiles and Bags,10-20,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Textiles and Bags,70-80,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Textiles and Bags,50-60,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Textiles and Bags,20-30,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Textiles and Bags,30-40,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Fishing Line,>120,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Fishing Line,30-40,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Shallow,29,14,0,Trash - Diapers and Nappies,20-30,1,0,1,1,676d3e27399de246bcffbaaa
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Medium,29,14,0,Coralliophila,0-5,2,0,2,1,676d3e27399de246bcffbab4
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Medium,29,14,0,Drupella,0-5,12,0,12,1,676d3e27399de246bcffbab4
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Medium,29,14,0,Trash - Textiles and Bags,10-20,1,0,1,1,676d3e27399de246bcffbab4
Ceasar Ruiz,Ceasar Ruiz,2023-06-20 00:00:00,Salag MPA,3,Medium,29,14,0,Trash - Textiles and Bags,30-40,1,0,1,1,676d3e27399de246bcffbab4
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Deep,29,14,0,Trash - Fishing Line,10-20,1,0,1,1,676d3e27399de246bcffba3f
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Deep,29,14,0,Trash - Glass and Ceramics,20-30,1,0,1,1,676d3e27399de246bcffba3f
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Deep,29,14,0,Trash - Fishing Line,>120,0,2,2,1,676d3e27399de246bcffba3f
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Shallow,29,14,0,Drupella,0-5,249,18,267,1,676d3e27399de246bcffba43
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Shallow,29,14,0,Coralliophila,0-5,45,62,107,1,676d3e27399de246bcffba43
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban Pier,2,Shallow,29,14,0,Trash - Rope,10-20,1,0,1,1,676d3e27399de246bcffba43
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Medium,29,12,0,Drupella,0-5,5,8,13,1,676d3e27399de246bcffba47
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Medium,29,12,0,Coralliophila,0-5,1,0,1,1,676d3e27399de246bcffba47
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Medium,29,12,0,Trash - Fish Cage (not in use),>120,1,0,1,1,676d3e27399de246bcffba47
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Medium,29,12,0,Trash - Fishing Line,50-60,0,1,1,1,676d3e27399de246bcffba47
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Medium,29,12,0,Trash - Soft Plastic Wrapper,10-20,0,3,3,1,676d3e27399de246bcffba47
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Shallow,29,12,0,Drupella,0-5,32,0,32,1,676d3e27399de246bcffba4d
Kiri Simons,Kiri Simons,2023-06-21 00:00:00,Lutoban North MPA,1,Shallow,29,12,0,Coralliophila,0-5,2,2,4,1,676d3e27399de246bcffba4d
Shaun Beattie,Shaun Beattie,2023-06-21 00:00:00,Lutoban Pier,1,Deep,29,10,0,Drupella,0-5,4,0,4,1,676d3e27399de246bcffba6c
Shaun Beattie,Shaun Beattie,2023-06-21 00:00:00,Lutoban North MPA,2,Deep,29,12,0,Trash - Soft Plastic Wrapper,0-5,1,0,1,1,676d3e27399de246bcffba6e
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,2,Deep,30,10,1,Drupella,0-5,3,0,3,1,676d3e27399de246bcffba50
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,2,Deep,30,10,1,Coralliophila,0-5,1,0,1,1,676d3e27399de246bcffba50
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,2,Shallow,30,10,1,Drupella,0-5,24,0,24,1,676d3e27399de246bcffba53
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,2,Shallow,30,10,1,Coralliophila,0-5,6,0,6,1,676d3e27399de246bcffba53
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,1,Medium,30,10,1,Drupella,0-5,26,0,26,1,676d3e27399de246bcffba56
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,1,Shallow,30,10,1,Drupella,0-5,40,0,40,1,676d3e27399de246bcffba58
Kaue Senger,Kaue Senger,2023-06-22 00:00:00,Andulay MPA,1,Shallow,30,10,1,Trash - Fishing Line,90-100,1,0,1,1,676d3e27399de246bcffba58
Poppy Bevernage,Shaun Beattie,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Deep,29,14,0,Drupella,0-5,8,0,8,1,676d3e27399de246bcffbab9
Poppy Bevernage,Shaun Beattie,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Deep,29,14,0,Trash - Plastic Bag,10-20,1,0,1,1,676d3e27399de246bcffbab9
Poppy Bevernage,Shaun Beattie,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Deep,29,14,0,Trash - Fishing Line,90-100,1,0,1,1,676d3e27399de246bcffbab9
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Medium,29,14,0,Drupella,0-5,4,0,4,1,676d3e27399de246bcffbabd
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Medium,29,14,0,Trash - Fishing Line,110-120,3,0,3,1,676d3e27399de246bcffbabd
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Medium,29,14,0,Trash - Fishing Line,20-30,5,0,5,1,676d3e27399de246bcffbabd
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Shallow,29,14,0,Drupella,0-5,9,0,9,1,676d3e27399de246bcffbac1
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Shallow,29,14,0,Trash - Fishing Line,110-120,2,0,2,1,676d3e27399de246bcffbac1
Poppy Bevernage,Poppy Bevernage,2023-06-22 00:00:00,Basak Can-Unsang MPA,2,Shallow,29,14,0,Trash - Fishing Line,30-40,3,0,3,1,676d3e27399de246bcffbac1
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,1,Deep,29,14,2,Coralliophila,0-5,3,0,3,1,676d3e27399de246bcffba5b
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,1,Deep,29,14,2,Trash - Fishing Line,>120,1,0,1,1,676d3e27399de246bcffba5b
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,1,Deep,29,14,2,Trash - Soft Plastic (Other),0-5,1,0,1,1,676d3e27399de246bcffba5b
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,2,Shallow,29,14,2,Drupella,0-5,2,0,2,1,676d3e27399de246bcffba5f
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,2,Shallow,29,14,2,Coralliophila,0-5,35,0,35,1,676d3e27399de246bcffba5f
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,2,Shallow,29,14,2,Trash - Fishing Line,>120,2,0,2,1,676d3e27399de246bcffba5f
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,1,Shallow,29,14,2,Coralliophila,0-5,13,0,13,1,676d3e27399de246bcffba63
Charlotte Court,Charlotte Court,2023-06-23 00:00:00,Guinsuan MPA,1,Shallow,29,14,2,Trash - Glass and Ceramics,5-10,1,0,1,1,676d3e27399de246bcffba63
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Lutoban South MPA,1,Deep,29,14,0,Drupella,0-5,4,0,4,1,676d3e27399de246bcffba66
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Lutoban South MPA,1,Deep,29,14,0,Coralliophila,0-5,5,0,5,1,676d3e27399de246bcffba66
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Lutoban South MPA,1,Medium,29,14,0,Drupella,0-5,29,0,29,1,676d3e27399de246bcffba69
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Lutoban South MPA,1,Medium,29,14,0,Coralliophila,0-5,4,0,4,1,676d3e27399de246bcffba69
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Basak Can-Unsang MPA,2,Medium,29,12,0,Drupella,0-5,6,0,6,1,676d3e27399de246bcffba70
Shaun Beattie,Shaun Beattie,2023-06-23 00:00:00,Basak Can-Unsang MPA,2,Deep,29,12,0,Drupella,0-5,1,0,1,1,676d3e27399de246bcffba72
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Drupella,0-5,2,0,2,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Coralliophila,0-5,1,1,2,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Trash - Fishing Line,30-40,0,2,2,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Trash - Fishing Line,>120,2,5,7,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Trash - Plastic Bag,30-40,0,1,1,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Trash - Soft Plastic Wrapper,10-20,0,1,1,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Deep,29,12,0,Trash - Diapers and Nappies,10-20,1,0,1,1,676d3e27399de246bcffba74
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Shallow,29,12,0,Drupella,0-5,10,8,18,1,676d3e27399de246bcffba7c
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Shallow,29,12,0,Coralliophila,0-5,18,16,34,1,676d3e27399de246bcffba7c
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,2,Shallow,29,12,0,Trash - Textiles and Bags,30-40,0,1,1,1,676d3e27399de246bcffba7c
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,3,Medium,29,12,0,Drupella,0-5,1,5,6,1,676d3e27399de246bcffba80
Emily Pitt-Pitts,Dirk Schmitz,2023-06-23 00:00:00,Lutoban South MPA,3,Medium,29,12,0,Coralliophila,0-5,4,9,13,1,676d3e27399de246bcffba80
Poppy Bevernage,Poppy Bevernage,2023-06-23 00:00:00,Lutoban South MPA,1,Medium,29,14,0,Drupella,0-5,5,0,5,1,676d3e27399de246bcffbac5
Poppy Bevernage,Poppy Bevernage,2023-06-23 00:00:00,Lutoban South MPA,1,Medium,29,14,0,Trash - Fishing Line,110-120,6,0,6,1,676d3e27399de246bcffbac5
Poppy Bevernage,Poppy Bevernage,2023-06-23 00:00:00,Lutoban South MPA,1,Medium,29,14,0,Trash - Fishing Line,20-30,1,0,1,1,676d3e27399de246bcffbac5
Poppy Bevernage,Poppy Bevernage,2023-06-23 00:00:00,Lutoban South MPA,1,Shallow,29,14,0,Drupella,0-5,13,0,13,1,676d3e27399de246bcffbac9
Poppy Bevernage,Poppy Bevernage,2023-06-23 00:00:00,Lutoban South MPA,1,Shallow,29,14,0,Coralliophila,0-5,1,0,1,1,676d3e27399de246bcffbac9
Kiri Simons,Kiri Simons,2023-06-27 00:00:00,Lutoban South MPA,2,Deep,29,14,2,Drupella,0-5,1,0,1,1,676d3e27399de246bcffba83
Kaue Senger,Kaue Senger,2023-07-06 00:00:00,Maluay Malatapay MPA,2,Shallow,31,16,0,Drupella,0-5,100,0,100,1,676d3e27399de246bcffbacc
Kaue Senger,Kaue Senger,2023-07-06 00:00:00,Maluay Malatapay MPA,2,Shallow,31,16,0,Coralliophila,0-5,64,0,64,1,676d3e27399de246bcffbacc
Kaue Senger,Kaue Senger,2023-07-07 00:00:00,Lutoban North MPA,2,Shallow,30,12,1,Drupella,0-5,75,0,75,1,676d3e27399de246bcffbacf
Kaue Senger,Kaue Senger,2023-07-07 00:00:00,Lutoban North MPA,2,Shallow,30,12,1,Coralliophila,0-5,12,0,12,1,676d3e27399de246bcffbacf
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Drupella,0-5,6,0,6,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Coralliophila,0-5,23,0,23,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Trash - Fishing Line,>120,1,0,1,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Trash - Fishing Line,80-90,1,0,1,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Trash - Fishing Line,40-50,1,0,1,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Trash - Fishing Line,30-40,1,0,1,1,676d3e27399de246bcffbad2
Ceasar Ruiz,Ceasar Ruiz,2023-07-07 00:00:00,Lutoban Pier,3,Medium,30,14,0,Trash - Rope,>120,1,0,1,1,676d3e27399de246bcffbad2
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,2,Medium,29,4,1,Drupella,0-5,8,0,8,1,676d3e27399de246bcffbada
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,2,Medium,29,4,1,Coralliophila,0-5,9,0,9,1,676d3e27399de246bcffbada
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,2,Medium,29,4,1,Crown of Thorns,30-40,1,0,1,1,676d3e27399de246bcffbada
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,2,Medium,29,4,1,Crown of Thorns,20-30,1,0,1,1,676d3e27399de246bcffbada
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,1,Shallow,29,4,1,Drupella,0-5,5,0,5,1,676d3e27399de246bcffbadf
Kiri Simons,Kiri Simons,2023-07-13 00:00:00,Lutoban South MPA,1,Shallow,29,4,1,Coralliophila,0-5,21,0,21,1,676d3e27399de246bcffbadf
Mia McKey,Mia McKey,2023-07-15 00:00:00,Andulay MPA,2,Medium,28,8,0,Drupella,0-5,6,0,6,1,676d3e27399de246bcffbae2
Mia McKey,Mia McKey,2023-07-15 00:00:00,Andulay MPA,2,Medium,28,8,0,Coralliophila,0-5,8,0,8,1,676d3e27399de246bcffbae2
Mia McKey,Mia McKey,2023-07-15 00:00:00,Andulay MPA,1,Shallow,28,4,0,Drupella,0-5,50,0,50,1,676d3e27399de246bcffbae5
Mia McKey,Mia McKey,2023-07-15 00:00:00,Andulay MPA,1,Shallow,28,4,0,Coralliophila,0-5,12,0,12,1,676d3e27399de246bcffbae5
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban Pier,1,Shallow,29,10,0,Drupella,0-5,25,0,25,1,676d3e27399de246bcffbae8
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban Pier,1,Shallow,29,10,0,Coralliophila,0-5,42,0,42,1,676d3e27399de246bcffbae8
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban North MPA,2,Shallow,29,4,0,Drupella,0-5,2,0,2,1,676d3e27399de246bcffbaeb
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban North MPA,2,Shallow,29,4,0,Coralliophila,0-5,5,0,5,1,676d3e27399de246bcffbaeb
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban Pier,1,Deep,29,8,0,Trash - Soft Plastic (Other),0-5,1,0,1,1,676d3e27399de246bcffbb0c
Mia McKey,Mia McKey,2023-07-17 00:00:00,Lutoban North MPA,2,Deep,29,10,1,Trash - Soft Plastic (Other),0-5,1,0,1,1,676d3e27399de246bcffbb0e
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Coralliophila,0-5,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Rope,5-10,0,2,2,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Rope,>120,0,1,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Rope,20-30,0,1,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Soft Plastic (Other),50-60,0,1,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Soft Plastic Wrapper,0-5,0,1,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Fishing Line,>120,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Textiles and Bags,20-30,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Soft Plastic Wrapper,10-20,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Soft Plastic (Other),20-30,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Deep,28,8,1,Trash - Plastic Bag,20-30,1,0,1,1,676d3e27399de246bcffbaee
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Drupella,0-5,0,17,17,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Coralliophila,0-5,4,18,22,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Plastic Bag,40-50,0,1,1,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Plastic Bag,10-20,0,1,1,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Plastic Bag,20-30,0,2,2,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Rope,>120,0,2,2,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Soft Plastic Wrapper,10-20,1,0,1,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Soft Plastic (Other),10-20,1,0,1,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,2,Shallow,29,6,0,Trash - Textiles and Bags,10-20,1,0,1,1,676d3e27399de246bcffbafa
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Drupella,0-5,17,1,18,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Coralliophila,0-5,99,12,111,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Crown of Thorns,30-40,0,1,1,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Trash - Rope,>120,0,1,1,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Trash - Rope,20-30,0,1,1,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Trash - Fishing Line,>120,1,0,1,1,676d3e27399de246bcffbb04
Barbara Villamarin,Freddy Wakelin,2023-07-18 00:00:00,Guinsuan MPA,1,Shallow,29,6,1,Trash - Diapers and Nappies,30-40,1,0,1,1,676d3e27399de246bcffbb04
Freddy Wakelin,Freddy Wakelin,2023-07-19 00:00:00,Antulang,3,Deep,29,10,1,Trash - Rope,30-40,2,0,2,1,676d3e27399de246bcffbb10
Freddy Wakelin,Freddy Wakelin,2023-07-19 00:00:00,Antulang,3,Shallow,29,10,1,Drupella,0-5,28,0,28,1,676d3e27399de246bcffbb12
Freddy Wakelin,Freddy Wakelin,2023-07-19 00:00:00,Antulang,3,Shallow,29,10,1,Coralliophila,0-5,2,0,2,1,676d3e27399de246bcffbb12
Matty Forshaw,Kiri Simons,2023-07-19 00:00:00,Maluay Malatapay MPA,2,Deep,29,10,0,Drupella,0-5,0,1,1,1,676d3e27399de246bcffbb1b
Matty Forshaw,Kiri Simons,2023-07-19 00:00:00,Maluay Malatapay MPA,2,Deep,29,10,0,Trash - Soft Plastic Wrapper,5-10,0,1,1,1,676d3e27399de246bcffbb1b
Matty Forshaw,Kiri Simons,2023-07-19 00:00:00,Maluay Malatapay MPA,2,Deep,29,10,0,Trash - Soft Plastic Wrapper,0-5,1,1,2,1,676d3e27399de246bcffbb1b
